# fakerecherche.csv V1.0.2 - 07/01/2026 21:14:33;;;;;;;;;;;;;;;;;;;;;;;
module;timestamp;temps_ms;languesaisie;langueutilisee;modulelangue;questionoriginale;question;filtres;sql;tri;base;mode;moteur;nb_patients;pathologies;ages;residu;erreur;session_id;ip_utilisateur;rating;type_probleme;commentaire
search.py;21/12/2025 21:12;4000;ja;ja;deepl;いくら より 患者 より 未満 20.787 年 ?;いくら より 患者 より 未満 20.787 年 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;40;;;;;589da04f-ead4-4e2f-8cb9-04206ffbceaa;127.0.0.1;👍;;Interface intuitive et résultats corrects.
search.py;21/12/2025 21:13;1089;Auto;fr;glossaire_fr;femmes avec béance ?;femmes avec béance ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;53;Supraclusion;;femmes avec béance ?;;453d3108-afe5-408e-8ec1-74bc72d70895;127.0.0.1;👍;;Top, rien à redire.
search.py;21/12/2025 21:15;55;en;en;glossaire_resolution;men with bruxism diurnal with lingual interposition enfants ?;men with bruxism diurnal with lingual interposition enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;88;Bruxisme;;men with bruxism diurnal with ;;c72d37fd-b635-4d78-8e60-f300c413af00;192.168.1.131;;;
search.py;21/12/2025 21:50;3098;en;en;deepl;men ?;men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;106;Infraclusion;;;;2ba571b7-82b3-469c-908d-7f14b858549f;127.0.0.1;;;
search.py;21/12/2025 22:44;1397;en;en;glossaire_resolution;of less than 19.417 years with class i skeletal ?;of less than 19.417 years with class i skeletal ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;18;;;of less than 19.417 years with;;5e8ae47f-ba27-4b7d-9f29-409e322cc1e9;127.0.0.1;👎;Bug IHM;Affichage cassé sur mobile.
search.py;21/12/2025 22:48;25;Auto;fr;glossaire_fr;Nombre de patients de moins de 18.164 ans ?;Nombre de patients de moins de 18.164 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;43;;;;;0cf736b7-2b4d-4c76-86a4-a82e8924587d;127.0.0.1;;;
search.py;21/12/2025 22:59;34;Auto;fr;glossaire_fr;Combien de patients avec bruxisme de moins de 10 ans ?;Combien de patients avec bruxisme de moins de 10 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;17;Infraclusion;;combien de patients avec bruxi;;56cdcb18-0a1b-4653-8251-a71cb9f9fbae;127.0.0.1;;;
search.py;21/12/2025 23:17;1331;ja;ja;deepl;と しょうこうドットエム ?;と しょうこうドットエム ?;"{""criteres"": []}";;;base25000.db;standard;;53;;;;;b7eb66d9-8a7d-4672-b61c-56deccd04622;127.0.0.1;;;
search.py;21/12/2025 23:26;695;ja;ja;glossaire_resolution;いくら より 患者 と ニティ enfants ?;いくら より 患者 と ニティ enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;30;;;;;848df0a1-2def-4be7-8835-11273c7010fa;127.0.0.1;👎;Autre;Quelque chose ne va pas.
search.py;22/12/2025 00:10;1604;Auto;fr;glossaire_fr;avec béance hommes ?;avec béance hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;35;;;;;1f7a5384-861b-4b30-a72a-132ebf28851f;192.168.1.174;👎;Autre;Problème non identifié.
search.py;22/12/2025 00:18;55;Auto;fr;glossaire_fr;Nombre de patients de plus de 12.959 ans avec béance hommes ?;Nombre de patients de plus de 12.959 ans avec béance hommes ?;"{""criteres"": []}";;;base25000.db;standard;;15;Classe II;;;;6b14c8bf-06a7-4089-accd-974ceeac2ac4;192.168.1.179;👎;Bug IHM;Le scroll ne marche pas.
search.py;22/12/2025 00:20;145;ja;ja;deepl;Nombre より 患者 と 取り外し可能なプレート ?;Nombre より 患者 と 取り外し可能なプレート ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;4;Classe II;;nombre より 患者 と 取り外し可能なプレート ?;;1c31088b-679d-41bd-a786-0ba4b0048527;127.0.0.1;;;
search.py;22/12/2025 00:30;1778;ja;ja;glossaire_resolution;より 未満 20.788 年 と 小顎症 と がらんどう 側面|左|控えめ ?;より 未満 20.788 年 と 小顎症 と がらんどう 側面|左|控えめ ?;"{""criteres"": []}";;;base25000.db;standard;;31;;;;;21db3a40-4f20-4729-bcd2-76a779313c5e;127.0.0.1;👎;Trop de patients;Beaucoup trop de résultats, impossible de trouver le bon.
search.py;22/12/2025 00:38;3843;en;en;glossaire_resolution;women with bruxism ?;women with bruxism ?;"{""criteres"": []}";;;base25000.db;standard;;120;Classe II;;;;cf6f5006-6cdb-42b6-b3b5-c6610e3763b3;192.168.1.103;;;
search.py;22/12/2025 00:42;1316;ja;ja;deepl;大人 と おとり捜査 ?;大人 と おとり捜査 ?;"{""criteres"": []}";;;base25000.db;standard;;0;Bruxisme;;;;039d64e4-4166-4a16-bec6-2fac9341d5c5;127.0.0.1;👎;Pas assez de patients;Où sont passés mes patients ?
search.py;22/12/2025 01:05;653;Auto;fr;glossaire_fr;avec ddm ?;avec ddm ?;"{""criteres"": []}";;;base25000.db;standard;;23;Supraclusion;;avec ddm ?;;ab1caa82-1187-4d82-8071-a899068e7894;192.168.1.244;👎;Autre;Temps de réponse trop long.
search.py;22/12/2025 01:12;1671;Auto;fr;glossaire_fr;hommes ?;hommes ?;"{""criteres"": []}";;;base25000.db;standard;;81;Infraclusion;;;;085b148c-33f8-48da-a0ce-86e4d70b4b2b;192.168.1.49;👎;Pas assez de patients;Manque des patients évidents.
search.py;22/12/2025 01:33;1881;Auto;fr;glossaire_fr;de moins de 16.147 ans ?;de moins de 16.147 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;5;;;;;5c9cae14-7680-4d15-b28d-bcfb653c4b8e;192.168.1.235;;;
search.py;22/12/2025 01:45;3687;en;en;deepl;women with distalization ?;women with distalization ?;"{""criteres"": []}";;;base25000.db;standard;;225;Supraclusion;;;;821e74c9-e291-4a31-bda0-083607643aaa;192.168.1.50;👎;Pas assez de patients;Critères trop stricts.
search.py;22/12/2025 01:45;1238;en;en;deepl;with interceptive treatment with mandibular deviation men of less than 20.380000000000003 years ?;with interceptive treatment with mandibular deviation men of less than 20.380000000000003 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;24;Béance;;;;5bad3f6c-f05b-4bf7-a0c0-0b39d2240f9a;127.0.0.1;;;
search.py;22/12/2025 01:47;2326;ja;ja;deepl;女性 ?;女性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;25;Béance;;;;0a188f60-4b57-4dc6-84b2-d94ae4b6db6b;127.0.0.1;👎;Pas assez de patients;Résultats incomplets.
search.py;22/12/2025 01:51;1987;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;45;Bruxisme;;;;9ae1fef9-2a63-403e-ada7-97f05eb352e1;127.0.0.1;👎;Autre;Quelque chose ne va pas.
search.py;22/12/2025 02:13;1167;Auto;fr;glossaire_fr;hommes avec bruxisme ?;hommes avec bruxisme ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;68;;;;;73c1d56b-6e0d-4c50-9e67-5ca2f39bb3a2;127.0.0.1;;;
search.py;22/12/2025 02:22;4581;en;en;glossaire_resolution;men ?;men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;92;;;men ?;;25772df0-466c-44c8-831b-387704168f03;127.0.0.1;;;
search.py;22/12/2025 02:29;2138;Auto;fr;glossaire_fr;Nombre de patients femmes avec béance gauche ?;Nombre de patients femmes avec béance gauche ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;129;;;nombre de patients femmes avec;;5aad1593-79cb-4ccd-bf30-592c64f5b666;127.0.0.1;;;
search.py;22/12/2025 02:42;1491;Auto;fr;glossaire_fr;Nombre de patients de moins de 14.459 ans femmes avec stripping ?;Nombre de patients de moins de 14.459 ans femmes avec stripping ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;22;Bruxisme;;;;35ac5f35-bd1c-49b2-83b5-3155c6e05da7;192.168.1.165;;;
search.py;22/12/2025 02:57;10;Auto;fr;glossaire_fr;Nombre de patients avec ostéotomie unilatérale|modérée avec classe iii d'angle enfants avec molaire ?;Nombre de patients avec ostéotomie unilatérale|modérée avec classe iii d'angle enfants avec molaire ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;80;;;nombre de patients avec ostéot;;7517a7b8-0879-4afd-8df2-aa5447e84eb3;127.0.0.1;;;
search.py;22/12/2025 03:02;3653;ja;ja;glossaire_resolution;女性 より もっと見る より 1 年 ?;女性 より もっと見る より 1 年 ?;"{""criteres"": []}";;;base25000.db;standard;;98;Béance;;;;fa100a2d-639e-48eb-bfcc-e6725334eaec;192.168.1.72;;;
search.py;22/12/2025 03:07;2169;ja;ja;deepl;女性 と 歯ぎしり ?;女性 と 歯ぎしり ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;6;Classe II;;;;fec4c752-d67a-44ad-87c0-917f6c178c93;127.0.0.1;;;
search.py;22/12/2025 03:10;89;Auto;fr;glossaire_fr;femmes avec distalisation ?;femmes avec distalisation ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;35;Infraclusion;;;;64285051-de32-4561-b0bb-ecd6cb810898;127.0.0.1;;;
search.py;22/12/2025 03:17;1460;ja;ja;glossaire_resolution;いくら より 患者 と 痛み 感染性 enfants ?;いくら より 患者 と 痛み 感染性 enfants ?;"{""criteres"": []}";;;base25000.db;standard;;2;Supraclusion;;;;4a689e94-8fed-402c-b572-bb4e1b649850;192.168.1.54;;;
search.py;22/12/2025 03:19;1020;en;en;deepl;women of more of 1 years ?;women of more of 1 years ?;"{""criteres"": []}";;;base25000.db;standard;;42;Béance;;women of more of 1 years ?;;9f0a6739-1146-4435-997b-499646816e64;127.0.0.1;;;
search.py;22/12/2025 03:39;3726;Auto;fr;glossaire_fr;de plus de 5.109999999999999 ans femmes avec béance avec interposition linguale ?;de plus de 5.109999999999999 ans femmes avec béance avec interposition linguale ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;48;Bruxisme;;;;c20bb662-cf5d-49a2-a04c-42132057857c;127.0.0.1;👎;Autre;Résultats incohérents.
search.py;22/12/2025 03:46;1278;ja;ja;glossaire_resolution;より もっと見る より 10.845 年 ?;より もっと見る より 10.845 年 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;55;;;;;6dd1de85-daa5-417a-85b4-e89d2476a776;192.168.1.45;;;
search.py;22/12/2025 03:52;1345;en;en;deepl;Nombre of patients with ankylosis women of more of 4.558 years ?;Nombre of patients with ankylosis women of more of 4.558 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;124;Bruxisme;;;;d23cd633-e7da-4d26-b478-d946d7fdd339;127.0.0.1;👎;Bug IHM;Le scroll ne marche pas.
search.py;22/12/2025 03:56;1378;Auto;fr;glossaire_fr;Combien de patients avec claquement articulaire avec béance de plus de 8.561 ans ?;Combien de patients avec claquement articulaire avec béance de plus de 8.561 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;12;Béance;;;;16e61fa3-c945-40b0-9ef0-f3889d427c15;127.0.0.1;👍;;Parfait, recherche rapide et efficace.
search.py;22/12/2025 04:08;2421;Auto;fr;glossaire_fr;femmes avec béance ?;femmes avec béance ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;27;;;femmes avec béance ?;;6d1e8a99-0371-4ad8-8c82-7a5b79e7fb06;192.168.1.236;👎;Bug IHM;Affichage cassé sur mobile.
search.py;22/12/2025 04:09;2426;ja;ja;glossaire_resolution;男性 ?;男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;7;;;;;7a9b6bcf-e56c-4591-ab87-e017cb3444d3;127.0.0.1;👎;Pas assez de patients;Je sais qu'il y a plus de patients.
search.py;22/12/2025 04:09;682;ja;ja;deepl;と もし より もっと見る より 10.405 年 ?;と もし より もっと見る より 10.405 年 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;94;;;と もし より もっと見る より 10.405 年 ?;;584b886f-b37a-469f-b199-1a1e3be5323d;127.0.0.1;👎;Autre;Comportement bizarre.
search.py;22/12/2025 04:17;2169;ja;ja;glossaire_resolution;女性 と ディスタリゼーション ?;女性 と ディスタリゼーション ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;6;Béance;;;;27f8f3cd-6af5-4c88-bbe4-e105a475ba02;192.168.1.215;;;
search.py;22/12/2025 04:27;83;Auto;fr;glossaire_fr;avec urgence ?;avec urgence ?;"{""criteres"": []}";;;base25000.db;standard;;93;Bruxisme;;;;b13d6d85-ea95-44ed-9cbd-4030b83f3756;127.0.0.1;👍;;Nickel chrome !
search.py;22/12/2025 04:30;813;Auto;fr;glossaire_fr;Combien de patients de plus de 14.603000000000002 ans ?;Combien de patients de plus de 14.603000000000002 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;8;Infraclusion;;;;bddac56d-8cbe-429b-b3ad-6815950f58af;192.168.1.253;;;
search.py;22/12/2025 04:30;1387;Auto;fr;glossaire_fr;de moins de 14.425 ans avec empreinte hommes avec béance ?;de moins de 14.425 ans avec empreinte hommes avec béance ?;"{""criteres"": []}";;;base25000.db;standard;;124;Supraclusion;;de moins de 14.425 ans avec em;;64a84bbd-9503-4ee2-acc3-99e85ab19dd0;127.0.0.1;;;
search.py;22/12/2025 04:32;503;Auto;fr;glossaire_fr;de moins de 22.224 ans femmes avec plaque papillon ?;de moins de 22.224 ans femmes avec plaque papillon ?;"{""criteres"": []}";;;base25000.db;standard;;63;;;;;7b47d00a-2266-4a62-b746-b3e00646c241;127.0.0.1;;;
search.py;22/12/2025 04:45;1294;ja;ja;glossaire_resolution;と 拡散 女性 ?;と 拡散 女性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;40;;;;;ef0c1ce6-2cdb-4aec-b372-dac53d2eb6c6;127.0.0.1;👎;Pas assez de patients;Je sais qu'il y a plus de patients.
search.py;22/12/2025 04:46;110;Auto;fr;glossaire_fr;Nombre de patients avec béance femmes ?;Nombre de patients avec béance femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;28;;;;;6761715e-cb7f-4a7c-b8b8-b6e5276bee14;127.0.0.1;;;
search.py;22/12/2025 04:52;1932;Auto;fr;glossaire_fr;de moins de 27.613 ans femmes ?;de moins de 27.613 ans femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;35;Classe II;;de moins de 27.613 ans femmes ;;ca21e7b0-1e12-4151-818c-d5e06c340fc5;127.0.0.1;👍;;Bravo, ça fonctionne parfaitement.
search.py;22/12/2025 04:56;1118;ja;ja;deepl;Nombre より 患者 と バタフライプレート ?;Nombre より 患者 と バタフライプレート ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;3;Classe II;;;;3b7e1851-e158-4697-b6b6-036af3bcc4e5;127.0.0.1;👍;;Très satisfait de cette recherche.
search.py;22/12/2025 05:15;1898;en;en;deepl;how many of patients with joint snap with hollowness of more of 8.561 years ?;how many of patients with joint snap with hollowness of more of 8.561 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;41;;;;;33c15af6-1139-43d6-b149-fc79c82b7079;192.168.1.245;;;
search.py;22/12/2025 05:30;73;Auto;fr;glossaire_fr;avec infraclusion adultes avec béance avec classe i d'angle ?;avec infraclusion adultes avec béance avec classe i d'angle ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;19;;;;;571fc096-47b8-4cbc-b5fb-6ff954bc65cc;192.168.1.218;;;
search.py;22/12/2025 05:36;1689;ja;ja;deepl;と 顎間ゴム 女性 ?;と 顎間ゴム 女性 ?;"{""criteres"": []}";;;base25000.db;standard;;18;Bruxisme;;;;fe06a0a4-eb41-49c0-aa16-8738c6549a4a;127.0.0.1;;;
search.py;22/12/2025 05:37;1893;en;en;glossaire_resolution;with bruxism severe|previous of less than 19.523 years ?;with bruxism severe|previous of less than 19.523 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;52;Infraclusion;;;;d6caa7cd-ba79-4c7f-bb41-ed713105111f;127.0.0.1;👎;Trop de patients;Filtres insuffisants.
search.py;22/12/2025 05:37;1185;ja;ja;glossaire_resolution;女性 ?;女性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;4;;;;;5cf36944-60f1-4795-bcb2-28bf688f804b;192.168.1.1;👎;Trop de patients;Trop de faux positifs.
search.py;22/12/2025 05:51;2446;Auto;fr;glossaire_fr;femmes avec bruxisme ?;femmes avec bruxisme ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;24;Supraclusion;;;;2e97b62d-719b-4cce-87ce-4618855b876e;127.0.0.1;;;
search.py;22/12/2025 05:53;3933;en;en;deepl;women with distalization ?;women with distalization ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;45;Infraclusion;;;;1b784659-0787-4eab-b62d-b1b79438c3f3;127.0.0.1;👎;Autre;Temps de réponse trop long.
search.py;22/12/2025 06:39;688;ja;ja;deepl;男性 ?;男性 ?;"{""criteres"": []}";;;base25000.db;standard;;42;;;;;822ab9b0-d108-4968-891e-bd8f20ca1243;127.0.0.1;👎;Bug IHM;Erreur d'affichage des résultats.
search.py;22/12/2025 06:46;534;ja;ja;glossaire_resolution;より もっと見る より 9.273 年 ?;より もっと見る より 9.273 年 ?;"{""criteres"": []}";;;base25000.db;standard;;48;Béance;;より もっと見る より 9.273 年 ?;;fa68174a-1817-426a-ae5d-0115678622e9;127.0.0.1;;;
search.py;22/12/2025 07:16;4031;Auto;fr;glossaire_fr;femmes de moins de 16.488 ans ?;femmes de moins de 16.488 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;33;Infraclusion;;;;1b801150-d20a-453b-b51d-dbc5f52d8a56;192.168.1.33;;;
search.py;22/12/2025 07:26;1350;ja;ja;glossaire_resolution;より 未満 22.191 年 と がらんどう と コネクティングロッド ?;より 未満 22.191 年 と がらんどう と コネクティングロッド ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;14;Supraclusion;;;;879ac05c-8eba-404a-859d-d737653151e8;127.0.0.1;;;
search.py;22/12/2025 07:31;2018;Auto;fr;glossaire_fr;enfants ?;enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;54;;;enfants ?;;36d0a8c8-70be-49ee-b116-7c3eff76c630;127.0.0.1;;;
search.py;22/12/2025 07:33;1036;Auto;fr;glossaire_fr;avec béance latérale|postérieure avec dentition mixte ?;avec béance latérale|postérieure avec dentition mixte ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;62;Supraclusion;;;;c1ef98e1-8643-4337-baf4-858e03e58c46;127.0.0.1;;;
search.py;22/12/2025 07:46;1102;Auto;fr;glossaire_fr;Nombre de patients avec ankylose femmes de plus de 4.558 ans ?;Nombre de patients avec ankylose femmes de plus de 4.558 ans ?;"{""criteres"": []}";;;base25000.db;standard;;0;;;;;4aafc257-ca43-480f-87b6-863a9ae94cd8;127.0.0.1;;;
